"","smokingrate","suiciderate","overdoserate","teenpregnancyrate","averagecrimerate","percentrepublican","percentcollege","povertyrate","ginicoefficient","infectionrate","retail","grocery","national.park","transport","work","residence"
"38",-0.335466947699754,0.577410274087739,-0.94232349754316,-0.738797597110042,0.579065590115754,0.790630140377512,0.271765906452073,-0.420706443745506,-0.161458802837368,-0.467463045204036,-0.529419100776829,-0.404509244111596,-0.611072657368427,-0.0269371092081573,-0.318469849041114,0.262569469393325
"39",0.409640544176083,-0.339343623495756,1.41496039267908,-0.602280649817969,-1.04943806992038,0.420702276531153,-0.0640578322940871,-0.139315904322282,0.268411211677435,-0.0034957982404245,-0.415010735778447,-0.622815820298807,0.0258381673305889,-0.3391626932118,-0.318469849041114,0.262569469393325
"40",-0.67936271318091,-1.5467755861667,0.813100676026597,-1.04596072851721,-1.02311957480184,0.667320852428725,0.331261188936463,-0.59657553088502,0.473793551945619,0.121388658656008,-0.98705256077036,-0.950275684579623,-1.22602103983644,-1.27583944522273,-0.145683016050722,1.07414782933633
"41",0.438298524632846,-0.22754436769289,0.0607760302109868,0.745824204691252,1.12015389260019,-0.689081315007924,-0.595344547328323,0.775203348803193,0.273187545172047,-0.327847032444795,0.957889644202145,1.12363678919888,-0.215748697210417,0.784849409201314,0.372677482920452,-0.954798070521184
"42",0.581588426916661,0.644489827569458,-1.51409022836302,0.472790310107106,-0.616492588610222,-0.935699890905497,-0.427043033309782,-0.385532626317603,-0.892237827512535,-0.479749967807412,1.30111473919729,1.99686309394772,2.63936879281965,0.9721847596035,1.92775897983398,-1.36058725049269
"43",1.52730178198984,0.0407738462339864,0.552294798810518,1.30895661227105,0.982948467811603,-0.935699890905497,-0.720216348834491,-0.0337944520385739,0.726939227159893,-0.176653221341756,1.30111473919729,1.34194336538609,0.640786549798604,0.722404292400585,0.372677482920452,-1.36058725049269
"44",-0.450098869526807,-0.607661837422632,-1.16300539364907,1.30895661227105,0.246280068901262,-0.565772027059137,-0.29707862248668,0.564160444235776,0.736491894149113,-0.51332851886936,0.157031089213467,-0.186202667924386,-0.720884868523429,-0.0269371092081573,0.0271038169396692,0.668358649364829
"45",-2.39884154058669,1.29292551122608,-0.0796579036745939,-0.772926833933061,0.268232936867435,-1.67555561859821,0.328497970882412,-1.40557333172679,-1.85228085992893,-0.246747690032069,0.614664549206997,0.796176924918062,0.443124569719599,0.160398241194028,-0.664043515021897,-0.549008890549681
"46",-0.421440889070043,0.532690571766593,0.462015841312645,-1.50670542562795,-1.49872347000082,1.16055800422387,0.970889180017972,-0.913139887736147,-0.86357982654488,-0.0118788515703656,-1.78791111575904,-2.26011514170289,-1.33583325099144,-1.52561991242564,-1.18240401399307,0.668358649364829
"47",-0.249493006329466,-0.540582283940913,-0.490928710053794,-0.568151412994951,-1.00154090344873,0.297392988582367,1.1036272961274,-0.59657553088502,0.0821342053876869,-0.414925892295088,0.843481279203763,0.577870348730851,0.88237341433961,-0.214272459610343,0.0271038169396692,-0.143219710578178
