"","timestamp","ETH_Close","ETH_Volume","BTC_Close","BTC_Volume","breakeven_inflation","BTC_Energy","ETH_Energy"
"526","2019-07-10"," 289.23"," 457080.94","12108.37","109246.045","1.59"," 71.70117"," 7.093364"
"527","2019-07-09"," 307.46"," 309447.35","12543.41"," 78442.130","1.56"," 71.48671"," 7.091197"
"528","2019-07-08"," 311.97"," 289607.34","12238.60"," 52182.367","1.55"," 71.27289"," 7.078800"
"529","2019-07-05"," 287.47"," 261139.28","10970.73"," 63534.351","1.55"," 70.63526"," 7.074163"
"530","2019-07-04"," 282.73"," 270791.37","11145.67"," 66512.222","1.50"," 70.42399"," 7.065070"
"531","2019-07-03"," 301.14"," 370521.97","11940.00"," 96815.900","1.51"," 70.21335"," 7.061111"
"532","2019-07-02"," 291.48"," 493772.97","10842.85","109561.039","1.50"," 70.00334"," 7.050792"
"533","2019-07-01"," 295.07"," 489769.27","10624.93"," 90962.268","1.53"," 69.79396"," 7.051765"
"534","2019-06-28"," 311.05"," 529174.48","12400.63"," 95795.204","1.53"," 69.16956"," 7.018950"
"535","2019-06-27"," 298.35","1016826.45","11329.99","173894.821","1.53"," 68.96267"," 7.012039"
"536","2019-06-26"," 339.39","1008551.29","13093.80","155930.147","1.56"," 68.75640"," 7.001273"
"537","2019-06-25"," 318.26"," 345559.65","11820.86"," 61276.687","1.52"," 68.55075"," 6.998325"
"538","2019-06-24"," 311.64"," 352791.27","11056.59"," 43101.045","1.57"," 68.34571"," 6.993731"
"539","2019-06-21"," 294.35"," 519818.07","10159.86"," 50484.416","1.60"," 67.73427"," 7.037738"
"540","2019-06-20"," 271.22"," 200717.77"," 9517.12"," 34556.054","1.58"," 67.53168"," 7.040658"
"541","2019-06-19"," 268.14"," 208375.68"," 9255.49"," 32147.706","1.53"," 67.32969"," 7.068168"
"542","2019-06-18"," 264.66"," 319941.55"," 9081.55"," 51554.569","1.49"," 67.12831"," 7.074106"
"543","2019-06-17"," 273.16"," 339277.67"," 9313.96"," 47895.485","1.45"," 66.92752"," 7.097936"
"544","2019-06-14"," 262.47"," 327383.28"," 8650.00"," 39835.246","1.48"," 66.32877"," 7.133657"
"545","2019-06-13"," 254.67"," 291757.22"," 8218.54"," 30467.764","1.51"," 66.13038"," 7.164872"
"546","2019-06-12"," 261.15"," 336499.30"," 8127.64"," 41597.083","1.53"," 65.93258"," 7.175749"
"547","2019-06-11"," 244.29"," 237508.43"," 7884.90"," 30334.999","1.57"," 65.73538"," 7.208413"
"548","2019-06-10"," 246.51"," 314662.53"," 7982.75"," 36756.078","1.60"," 65.53876"," 7.219531"
"549","2019-06-07"," 248.77"," 353378.66"," 7980.53"," 33942.226","1.61"," 64.95243"," 7.210885"
"550","2019-06-06"," 248.76"," 297579.15"," 7786.70"," 36624.119","1.58"," 64.75816"," 7.184636"
"551","2019-06-05"," 245.63"," 335953.38"," 7776.50"," 48679.656","1.59"," 64.56447"," 7.155284"
"552","2019-06-04"," 241.39"," 633822.71"," 7687.03"," 74143.949","1.59"," 64.37135"," 7.125003"
"553","2019-06-03"," 249.91"," 397360.65"," 8115.82"," 45692.965","1.56"," 64.17881"," 7.115686"
"554","2019-05-31"," 267.90"," 602153.87"," 8555.00"," 44727.492","1.58"," 63.61293"," 7.121000"
"555","2019-05-30"," 254.56","1066279.49"," 8269.54"," 70379.999","1.59"," 63.42266"," 7.126853"
"556","2019-05-29"," 268.83"," 383412.46"," 8645.68"," 33880.866","1.59"," 63.23296"," 7.163186"
"557","2019-05-28"," 271.03"," 409443.69"," 8715.64"," 31470.552","1.58"," 63.04383"," 7.176385"
"558","2019-05-27"," 270.53"," 635463.50"," 8756.32"," 51886.769","1.60"," 62.85526"," 7.227240"
"559","2019-05-24"," 248.87"," 447066.93"," 7964.87"," 46664.785","1.62"," 62.29294"," 7.346427"
"560","2019-05-23"," 244.56"," 600193.89"," 7851.51"," 49648.185","1.62"," 62.10662"," 7.377185"
"561","2019-05-22"," 243.64"," 592848.96"," 7628.43"," 49136.995","1.68"," 61.92086"," 7.369192"
"562","2019-05-21"," 253.43"," 580249.70"," 7904.87"," 52301.752","1.72"," 61.73565"," 7.238378"
"563","2019-05-20"," 250.37"," 666889.82"," 7938.15"," 65859.209","1.71"," 61.55100"," 7.061006"
"564","2019-05-17"," 244.30","1529892.57"," 7355.26"," 88752.008","1.71"," 61.00035"," 6.726000"
"565","2019-05-16"," 264.25","1733360.89"," 7866.59"," 69630.514","1.75"," 60.81789"," 6.693215"
"566","2019-05-15"," 248.10"," 574697.30"," 8169.87"," 37884.327","1.74"," 60.63599"," 6.723269"
"567","2019-05-14"," 216.40"," 864211.01"," 7947.56"," 76583.723","1.75"," 60.45462"," 6.733595"
"568","2019-05-13"," 195.84"," 669265.47"," 7790.71"," 85804.735","1.73"," 60.27380"," 6.749344"
"569","2019-05-10"," 172.91"," 425543.74"," 6373.33"," 36623.611","1.75"," 59.73458"," 6.863477"
"570","2019-05-09"," 170.90"," 284663.99"," 6209.18"," 27453.011","1.73"," 59.55591"," 6.887072"
"571","2019-05-08"," 170.85"," 296410.76"," 5987.29"," 23074.052","1.75"," 59.37777"," 6.930265"
"572","2019-05-07"," 169.18"," 732496.88"," 5846.34"," 39905.064","1.76"," 59.20017"," 6.956378"
"573","2019-05-06"," 173.00"," 506528.14"," 5747.79"," 25256.596","1.81"," 59.02310"," 7.014159"
"574","2019-05-03"," 168.06"," 416357.52"," 5772.69"," 46297.173","1.80"," 58.49507"," 7.167475"
"575","2019-05-02"," 161.81"," 289519.02"," 5492.87"," 22795.788","1.78"," 58.32011"," 7.212498"
"576","2019-05-01"," 160.19"," 192517.63"," 5383.20"," 17217.473","1.83"," 58.14567"," 7.302498"
"577","2019-04-30"," 161.83"," 305056.25"," 5320.81"," 22238.068","1.85"," 57.97176"," 7.349754"
"578","2019-04-29"," 155.11"," 243591.95"," 5238.14"," 19918.135","1.86"," 57.79836"," 7.442640"
"579","2019-04-26"," 157.95"," 500355.86"," 5314.10"," 48912.295","1.86"," 57.28128"," 7.661144"
"580","2019-04-25"," 154.72"," 422657.03"," 5219.90"," 49636.090","1.86"," 57.10995"," 7.719076"
"581","2019-04-24"," 164.78"," 426497.04"," 5415.00"," 48224.152","1.87"," 56.93913"," 7.831224"
"582","2019-04-23"," 169.16"," 363523.35"," 5493.31"," 41262.104","1.87"," 56.76883"," 7.888898"
"583","2019-04-22"," 170.52"," 269868.40"," 5357.14"," 29563.852","1.87"," 56.59903"," 7.994294"
"584","2019-04-19"," 172.64"," 320541.72"," 5258.68"," 24611.236","1.86"," 56.09268"," 8.215887"
"585","2019-04-18"," 173.33"," 396118.94"," 5258.44"," 22619.239","1.86"," 55.92490"," 8.326745"
"586","2019-04-17"," 165.75"," 227841.55"," 5202.82"," 23307.536","1.84"," 55.75763"," 8.378958"
"587","2019-04-16"," 165.37"," 240370.50"," 5173.72"," 24242.229","1.86"," 55.59086"," 8.475466"
"588","2019-04-15"," 159.95"," 351548.91"," 5024.95"," 29057.192","1.85"," 55.42459"," 8.526786"
"589","2019-04-12"," 163.19"," 316337.88"," 5048.01"," 33276.679","1.86"," 54.92874"," 8.797071"
"590","2019-04-11"," 164.07"," 661305.30"," 5017.37"," 54696.601","1.82"," 54.76445"," 8.854616"
"591","2019-04-10"," 177.12"," 523943.20"," 5308.25"," 40073.620","1.83"," 54.60065"," 8.912689"
"592","2019-04-09"," 174.60"," 431986.36"," 5150.00"," 34067.012","1.80"," 54.43734"," 9.019584"
"593","2019-04-08"," 178.72"," 873410.07"," 5236.90"," 50178.431","1.81"," 54.27451"," 9.075594"
"594","2019-04-05"," 164.77"," 516070.35"," 5004.95"," 39768.553","1.79"," 53.78896"," 9.319593"
"595","2019-04-04"," 157.36"," 686080.95"," 4898.66"," 61054.254","1.81"," 53.62807"," 9.374085"
"596","2019-04-03"," 159.96","1345344.54"," 4932.60","109890.126","1.81"," 53.47462"," 9.477010"
"597","2019-04-02"," 163.31"," 906868.86"," 4857.29","105383.639","1.81"," 53.31468"," 9.535934"
"598","2019-04-01"," 141.24"," 234310.19"," 4144.56"," 25507.068","1.82"," 53.15521"," 9.493618"
"599","2019-03-29"," 143.25"," 235853.05"," 4103.25"," 30084.217","1.78"," 52.68624"," 9.429642"
"600","2019-03-28"," 137.86"," 163185.70"," 4027.81"," 20089.294","1.72"," 52.52865"," 9.287115"
"601","2019-03-27"," 139.45"," 317167.45"," 4038.05"," 32364.556","1.74"," 52.37154"," 9.280094"
"602","2019-03-26"," 134.18"," 183139.11"," 3948.55"," 29349.538","1.75"," 52.21489"," 9.064052"
"603","2019-03-25"," 133.98"," 230880.29"," 3936.12"," 33192.890","1.77"," 52.05872"," 9.112670"
"604","2019-03-22"," 135.98"," 186119.75"," 3986.93"," 20022.606","1.80"," 51.59299"," 9.195361"
"605","2019-03-21"," 134.85"," 312531.39"," 3980.64"," 35997.682","1.86"," 51.43867"," 9.196004"
"606","2019-03-20"," 139.01"," 222883.52"," 4043.04"," 23432.300","1.88"," 51.28482"," 9.290416"
"607","2019-03-19"," 138.55"," 218577.45"," 4015.53"," 19893.742","1.85"," 51.13142"," 9.306193"
"608","2019-03-18"," 137.59"," 281718.96"," 3987.81"," 22454.478","1.88"," 50.97849"," 9.320460"
"609","2019-03-15"," 136.56"," 295832.27"," 3923.76"," 21740.061","1.86"," 50.52242"," 9.087317"
"610","2019-03-14"," 132.20"," 258413.82"," 3877.12"," 27048.749","1.85"," 50.37131"," 8.914923"
"611","2019-03-13"," 131.65"," 209456.10"," 3866.00"," 24461.009","1.84"," 50.22064"," 8.876935"
"612","2019-03-12"," 133.57"," 194905.97"," 3882.73"," 26921.009","1.81"," 50.07043"," 8.950003"
"613","2019-03-11"," 132.67"," 264587.01"," 3871.61"," 38066.886","1.82"," 49.92067"," 9.017979"
"614","2019-03-08"," 133.52"," 330283.58"," 3864.89"," 34730.367","1.80"," 49.47407"," 9.191780"
"615","2019-03-07"," 136.81"," 307336.49"," 3873.64"," 26455.258","1.80"," 49.32609"," 9.283059"
"616","2019-03-06"," 137.40"," 428826.87"," 3861.84"," 24775.119","1.81"," 49.17855"," 9.289857"
"617","2019-03-05"," 136.72"," 512631.23"," 3857.73"," 32962.536","1.83"," 49.03146"," 8.990425"
"618","2019-03-04"," 125.65"," 403947.79"," 3715.30"," 34742.842","1.84"," 48.88480"," 8.534983"
"619","2019-03-01"," 135.32"," 302632.03"," 3823.00"," 23174.572","1.85"," 48.44747"," 9.141595"
"620","2019-02-28"," 135.34"," 579327.32"," 3813.69"," 32561.961","1.84"," 48.30256"," 9.125035"
"621","2019-02-27"," 135.02"," 567202.61"," 3818.07"," 31500.995","1.84"," 48.15809"," 9.231028"
"622","2019-02-26"," 136.22"," 432944.17"," 3809.23"," 28838.748","1.82"," 48.01404"," 9.171807"
"623","2019-02-25"," 137.87"," 801147.10"," 3827.92"," 38102.966","1.82"," 47.87043"," 9.324348"
"624","2019-02-22"," 147.36"," 366251.19"," 3962.00"," 23943.164","1.82"," 47.44217"," 9.969481"
"625","2019-02-21"," 145.69"," 447364.41"," 3937.31"," 31103.885","1.80"," 47.30027"," 9.844717"
"626","2019-02-20"," 148.44"," 614303.61"," 3969.74"," 36205.141","1.79"," 47.15879"," 9.874538"
"627","2019-02-19"," 143.44"," 747968.90"," 3907.79"," 50207.173","1.76"," 47.01774"," 9.829472"
"628","2019-02-18"," 145.69","1079830.15"," 3898.60"," 64042.730","1.75"," 46.87711"," 9.335929"
"629","2019-02-15"," 121.67"," 255296.08"," 3602.47"," 20777.873","1.75"," 48.59051"," 8.226683"
"630","2019-02-14"," 120.42"," 297205.79"," 3590.56"," 21753.501","1.74"," 49.23149"," 8.188163"
"631","2019-02-13"," 121.86"," 317827.32"," 3609.40"," 25773.998","1.76"," 49.49567"," 8.237789"
"632","2019-02-12"," 122.41"," 343765.67"," 3631.46"," 29479.598","1.71"," 49.38797"," 8.143377"
"633","2019-02-11"," 120.89"," 389405.30"," 3631.05"," 24954.615","1.69"," 49.37774"," 8.116243"
"634","2019-02-08"," 119.25"," 589950.65"," 3659.04"," 47968.058","1.69"," 47.47815"," 7.446521"
"635","2019-02-07"," 104.48"," 147942.08"," 3398.40"," 18665.539","1.69"," 47.04537"," 7.024452"
"636","2019-02-06"," 104.50"," 337204.30"," 3405.37"," 35310.245","1.71"," 47.10030"," 6.954909"
"637","2019-02-05"," 107.27"," 159730.19"," 3471.59"," 25264.415","1.72"," 47.00426"," 7.138977"
"638","2019-02-04"," 107.68"," 160850.10"," 3463.22"," 23131.981","1.72"," 46.74300"," 7.190784"
"639","2019-02-01"," 106.73"," 243149.88"," 3462.07"," 25260.476","1.72"," 46.91027"," 7.199372"
"640","2019-01-31"," 106.44"," 290679.62"," 3434.10"," 29607.190","1.70"," 46.93257"," 7.239599"
"641","2019-01-30"," 108.29"," 330968.19"," 3458.18"," 23968.260","1.68"," 47.01375"," 7.251012"
"642","2019-01-29"," 104.45"," 319768.91"," 3411.04"," 29544.929","1.62"," 47.28544"," 7.033096"
"643","2019-01-28"," 105.50"," 566205.78"," 3434.15"," 40405.111","1.62"," 47.29296"," 7.098794"
"644","2019-01-25"," 115.11"," 198617.08"," 3565.29"," 17608.347","1.64"," 47.34917"," 7.802544"
"645","2019-01-24"," 116.39"," 216242.30"," 3569.62"," 20826.251","1.62"," 47.21368"," 7.862604"
"646","2019-01-23"," 116.44"," 230247.62"," 3552.82"," 24938.843","1.64"," 47.07247"," 7.942388"
"647","2019-01-22"," 117.81"," 359542.64"," 3570.93"," 29336.443","1.63"," 46.93167"," 7.939848"
"648","2019-01-21"," 115.63"," 303632.93"," 3526.90"," 19644.437","1.65"," 46.92017"," 7.896340"
"649","2019-01-18"," 119.17"," 235646.68"," 3594.87"," 22713.447","1.67"," 46.85114"," 8.160134"
"650","2019-01-17"," 121.54"," 447535.23"," 3616.21"," 29755.441","1.64"," 47.23755"," 8.203465"
"651","2019-01-16"," 121.48"," 513486.65"," 3591.84"," 27480.180","1.64"," 47.31646"," 8.274099"
"652","2019-01-15"," 118.95"," 649020.53"," 3553.06"," 34137.997","1.63"," 47.53176"," 8.458810"
"653","2019-01-14"," 126.95"," 546420.41"," 3626.09"," 35235.211","1.64"," 47.65177"," 8.491483"
"654","2019-01-11"," 124.65"," 545293.98"," 3601.31"," 38338.655","1.66"," 47.38466"," 8.772232"
"655","2019-01-10"," 124.95"," 871751.75"," 3585.88"," 59402.229","1.65"," 47.37484"," 8.984970"
"656","2019-01-09"," 148.10"," 299443.56"," 3966.65"," 28989.440","1.68"," 47.65480","10.236086"
"657","2019-01-08"," 147.60"," 441661.07"," 3955.13"," 38901.423","1.66"," 47.33623","10.148178"
"658","2019-01-07"," 149.34"," 424765.30"," 3975.45"," 31869.846","1.61"," 47.00350","10.273119"
"659","2019-01-04"," 151.97"," 805248.94"," 3792.01"," 29519.555","1.58"," 46.17833","10.356974"
"660","2019-01-03"," 146.30"," 708091.32"," 3766.78"," 29406.948","1.49"," 45.66169","10.151171"
"661","2019-01-02"," 152.01"," 941486.32"," 3858.56"," 35156.463","1.49"," 45.48953","10.282542"
"662","2019-01-01"," 139.10"," 401776.89"," 3797.14"," 23741.687","1.52"," 45.84451"," 9.771670"
"663","2018-12-31"," 131.45"," 484604.84"," 3702.90"," 29991.778","1.51"," 45.80541"," 9.629063"
"664","2018-12-28"," 135.30"," 894454.19"," 3839.26"," 45964.305","1.52"," 43.68119"," 9.157395"
"665","2018-12-27"," 113.80"," 752177.90"," 3567.91"," 44097.393","1.53"," 43.55054"," 8.628542"
"666","2018-12-26"," 129.35"," 794834.06"," 3777.74"," 42629.376","1.57"," 43.42028"," 9.244172"
"667","2018-12-25"," 127.60","1076164.13"," 3745.79"," 62725.629","1.55"," 43.29041"," 9.208219"
"668","2018-12-24"," 138.03","1319609.82"," 4008.01"," 64647.809","1.52"," 43.16093"," 9.620406"
"669","2018-12-21"," 107.69"," 666048.72"," 3838.66"," 82343.850","1.55"," 42.77480"," 9.455294"
"670","2018-12-20"," 114.05"," 859612.57"," 4049.62","101543.836","1.53"," 42.64686"," 9.347979"
"671","2018-12-19","  98.74"," 827748.59"," 3662.22"," 94137.341","1.56"," 42.51930"," 8.711889"
"672","2018-12-18"," 100.39"," 529946.79"," 3652.98"," 61369.615","1.58"," 42.39212"," 8.150350"
"673","2018-12-17","  94.02"," 472252.23"," 3509.08"," 66761.752","1.58"," 42.26533"," 7.699212"
"674","2018-12-14","  83.82"," 318003.73"," 3224.17"," 44492.984","1.60"," 42.64647"," 7.131473"
"675","2018-12-13","  86.34"," 331218.30"," 3302.06"," 40040.917","1.62"," 44.22535"," 7.415594"
"676","2018-12-12","  89.41"," 285436.04"," 3445.00"," 33922.931","1.62"," 44.83286"," 7.588254"
"677","2018-12-11","  87.76"," 339991.84"," 3380.39"," 35920.864","1.62"," 44.71085"," 7.422673"
"678","2018-12-10","  89.91"," 408573.03"," 3432.88"," 40989.245","1.65"," 45.51543"," 7.643678"
"679","2018-12-07","  93.05","1030073.58"," 3403.55"," 95145.457","1.68"," 45.54799"," 7.473500"
"680","2018-12-06","  91.00"," 586138.59"," 3508.75"," 68378.797","1.69"," 49.49256"," 8.093769"
"681","2018-12-05"," 102.71"," 354071.53"," 3769.84"," 44004.799","1.74"," 51.91669"," 8.802769"
"682","2018-12-04"," 109.94"," 275321.01"," 3951.64"," 48489.552","1.74"," 53.24825"," 9.248777"
"683","2018-12-03"," 108.76"," 324446.03"," 3884.01"," 49094.369","1.76"," 53.21549"," 9.222796"
"684","2018-11-30"," 113.73"," 418593.64"," 4041.32"," 67758.446","1.77"," 52.88151"," 9.587051"
"685","2018-11-29"," 117.98"," 478777.40"," 4295.84"," 73980.199","1.79"," 52.72334"," 9.940710"
"686","2018-11-28"," 122.90"," 578552.74"," 4264.85"," 91983.568","1.74"," 52.56565","10.334931"
"687","2018-11-27"," 111.43"," 524024.41"," 3875.21"," 67480.607","1.73"," 52.40842"," 9.638513"
"688","2018-11-26"," 110.68"," 679477.36"," 3862.20"," 94503.751","1.78"," 53.28769"," 9.920964"
"689","2018-11-23"," 125.02"," 504352.24"," 4420.61"," 49371.920","1.77"," 61.49880","11.035526"
"690","2018-11-22"," 126.63"," 334674.07"," 4370.00"," 34531.119","1.79"," 64.36577","11.665944"
"691","2018-11-21"," 138.23"," 718957.79"," 4661.07"," 61071.829","1.81"," 64.93793","12.094112"
"692","2018-11-20"," 133.82"," 996552.29"," 4558.86","117380.952","1.82"," 64.52425","12.175702"
"693","2018-11-19"," 150.81"," 596789.84"," 4910.03"," 70580.893","1.85"," 71.90525","13.783563"
"694","2018-11-16"," 176.89"," 241710.35"," 5655.94"," 38721.802","1.88"," 73.12146","15.842213"
"695","2018-11-15"," 184.35"," 452416.11"," 5753.40"," 47700.829","1.85"," 73.12146","15.923968"
"696","2018-11-14"," 187.43"," 434676.17"," 5922.41"," 46478.964","1.85"," 73.12146","17.043155"
"697","2018-11-13"," 209.84"," 114466.37"," 6457.66"," 11790.565","1.88"," 73.12146","18.597818"
"698","2018-11-12"," 212.89","  99963.97"," 6453.07"," 10132.783","1.89"," 73.12146","18.864319"
"699","2018-11-09"," 210.77"," 152215.95"," 6419.99"," 11787.617","1.90"," 73.12146","19.075996"
"700","2018-11-08"," 212.79"," 189828.49"," 6479.84"," 13259.789","1.92"," 73.12146","19.392214"
"701","2018-11-07"," 219.07"," 204931.03"," 6578.46"," 14271.591","1.93"," 73.12146","19.878312"
"702","2018-11-06"," 220.74"," 197797.50"," 6519.11"," 11926.566","1.92"," 73.12146","20.182629"
"703","2018-11-05"," 210.66"," 141432.14"," 6468.99","  8987.882","1.91"," 73.12146","19.843950"
"704","2018-11-02"," 202.35","  97123.23"," 6433.98","  9739.441","1.91"," 73.12146","19.293462"
"705","2018-11-01"," 199.96","  86097.99"," 6410.00","  9099.036","1.88"," 73.12146","19.094622"
"706","2018-10-31"," 198.73"," 114739.70"," 6371.93"," 12148.888","1.90"," 73.12146","18.944835"
"707","2018-10-30"," 197.27","  83633.81"," 6330.87","  8877.175","1.91"," 73.12146","18.827477"
"708","2018-10-29"," 196.96"," 118281.82"," 6344.50"," 13827.224","1.92"," 73.12146","18.849867"
"709","2018-10-26"," 204.92","  91143.83"," 6538.63","  9443.504","1.93"," 73.12146","18.924415"
"710","2018-10-25"," 203.93","  77411.57"," 6528.09"," 10342.701","1.91"," 73.12146","18.945021"
"711","2018-10-24"," 205.35","  97128.83"," 6565.50"," 11951.544","1.93"," 73.12146","18.961998"
"712","2018-10-23"," 205.85"," 112753.04"," 6553.51"," 13856.602","1.94"," 73.12146","18.983604"
"713","2018-10-22"," 206.67"," 206046.90"," 6581.20"," 16213.693","1.98"," 73.12146","18.982992"
"714","2018-10-19"," 205.00"," 254660.49"," 6528.88"," 20772.601","1.98"," 73.12146","18.984700"
"715","2018-10-18"," 206.24"," 150229.60"," 6618.96"," 20116.522","1.99"," 73.12146","18.998816"
